"Y","M","D","T","TM","Tm","H","PP","VV"
1992,4,9,11.534,19.3,6,55,2.1,12.7
1992,4,10,11.534,19.9,6,51,2.1,12.2
1992,4,11,12.034,24.4,2,46,2.1,11.2
1992,4,12,13.234,23.7,3,41,2.1,11.7
1992,4,13,12.834,20.9,7,52,2.1,12.7
1992,4,14,14.434,24.3,6,50,2.1,12.5
1992,4,15,14.934,21.7,11,45,2.1,12.5
1992,4,16,10.134,15.3,6,47,2.1,12.2
1992,4,17,10.534,20.1,5,51,2.1,12.3
1992,4,18,16.734,26.5,11,49,2.1,11.4
1992,4,19,16.434,27.9,6.5,40,2.1,11.4
1992,4,20,16.634,29.4,7,45,2.1,11.7
1992,4,21,18.234,29.7,8,40,2.1,12
1992,4,22,18.634,28.5,8,44,2.1,12.3
1992,4,23,17.634,29.4,7,45,2.1,11.7
1992,4,24,17.434,28.9,7,48,2.1,11.4
1992,4,25,17.734,28.7,8,48,2.1,11.5
1992,4,26,18.634,29.5,9,42,2.1,11.7
1992,4,27,19.734,30.7,9,42,2.1,12.5
1992,4,28,17.934,28.4,10,46,2.1,12.2
1992,4,29,12.634,20.1,6,46,2.1,12
1992,4,30,15.434,25.5,7,50,2.1,13
1992,5,1,18.834,28.3,9,50,2.1,12.8
1992,5,2,12.234,21.3,7,54,9.21,12
1992,5,3,11.234,19.4,6,46,2.1,12.3
1992,5,4,14.134,23.3,7,49,2.1,13.5
1992,5,5,15.734,24.9,9.8,52,2.1,12.8
1992,5,6,15.534,25.3,10,52,2.61,13.1
1992,5,7,16.934,26.9,10.5,51,2.1,11.9
1992,5,8,18.034,27.3,11,46,2.1,11.7
1992,5,9,19.734,30.1,10,42,2.1,12.2
1992,5,10,21.234,31.3,11,37,2.1,11.7
1992,5,11,20.834,30.9,11,39,2.1,12
1992,5,12,21.434,32.5,13,45,2.1,11.9
1992,5,13,22.634,32.1,14,42,2.1,11.5
1992,5,14,20.734,29.5,15.8,55,3.12,12.3
1992,5,15,22.134,33.5,14,47,2.1,12
1992,5,16,23.934,34.1,14.6,38,2.1,13.1
1992,5,17,23.734,33.9,14,39,2.1,12.8
1992,5,18,22.134,31.3,16,46,2.1,12.2
1992,5,19,21.934,32.9,13,46,2.1,12.2
1992,5,20,20.034,28.7,15,53,6.16,12.5
1992,5,21,20.734,32.5,13,52,2.1,12.7
1992,5,22,20.334,28.4,15,52,2.1,12.7
1992,5,23,16.534,24.4,14,64,5.15,12.2
1992,5,24,16.634,25.2,12,58,3.12,12.5
1992,5,25,18.234,27.7,10,48,2.1,11.5
1992,5,26,21.434,29.5,16,44,2.1,12
1992,5,27,18.834,26.9,14.4,53,2.1,12.7
1992,5,28,15.134,17.9,15,78,2.1,12.2
1992,5,29,15.534,20.1,14.8,89,14.04,10.3
1992,5,30,17.434,25.1,15,71,13.02,10.7
1992,5,31,17.734,24.4,16,58,2.1,12.2
1992,6,1,15.134,19.9,14,69,5.15,12.3
1992,6,2,16.134,22.5,13,65,2.61,12.5
1992,6,3,15.934,23.9,11,55,2.1,12.7
1992,6,4,15.134,20.9,12,49,101.16,12.5
1992,6,5,14.334,22.9,8,52,2.1,12.8
1992,6,6,14.134,21.5,10,58,2.1,12.3
1992,6,7,14.634,20.5,11.6,60,2.1,12.3
1992,6,8,16.734,24.3,12.4,54,2.1,12.2
1992,6,9,15.434,22.4,13,52,3.12,12.5
1992,6,10,14.434,22.9,9,48,2.1,12.7
1992,6,11,15.934,26.9,8,49,2.1,12.8
1992,6,12,17.834,25.1,15,57,2.1,12.5
1992,6,13,15.434,23.5,13,70,4.13,11.5
1992,6,14,16.834,25.7,13.6,72,15.05,10.9
1992,6,15,15.734,19.9,14,76,14.04,11.2
1992,6,16,17.034,24.1,14.8,72,8.2,12
1992,6,17,20.034,28.7,15.8,58,3.12,12.5
1992,6,18,21.234,28.1,16,55,2.1,12.3
1992,6,19,19.734,30.4,13,47,2.1,11.4
1992,6,20,16.534,22.7,12,46,2.1,12.2
1992,6,21,17.034,26.3,11,54,2.1,12.8
1992,6,22,14.634,18.9,13,84,12.01,11.1
1992,6,23,14.634,21.5,11.6,68,4.13,12.2
1992,6,24,18.234,25.5,12,54,2.1,12.2
1992,6,25,20.834,29.9,13,47,2.1,12
1992,6,26,22.234,31.5,16,48,2.1,12
1992,6,27,23.734,32.3,16,46,2.1,11.9
1992,6,28,24.634,31.9,17,48,2.1,12.2
1992,6,29,23.634,31.9,18,48,2.1,12
1992,6,30,22.734,28.3,21,50,2.1,12.7
1992,7,1,21.234,28.9,16,52,2.1,12.7
1992,7,2,22.134,31.7,14,52,2.1,12.7
1992,7,3,25.334,35.4,16.8,45,2.1,12.2
1992,7,4,24.134,32.5,18.6,44,2.1,12
1992,7,5,20.034,26.3,15,50,2.1,12.8
1992,7,6,19.734,28.2,13.8,51,2.1,13
1992,7,7,20.834,29.4,15,50,2.1,12.7
1992,7,8,22.334,31.3,16.5,48,2.1,12
1992,7,9,24.734,32.9,17.6,43,2.1,12.7
1992,7,10,23.834,31.9,19.5,45,2.1,12.3
1992,7,11,23.234,33.4,14,47,2.1,12.2
1992,7,12,25.634,36.9,17,41,2.1,11.4
1992,7,13,27.034,37.9,18,43,2.1,12.2
1992,7,14,28.734,39.1,20,39,2.1,12.7
1992,7,15,26.134,38.3,21,45,2.1,11.9
1992,7,16,25.734,34.9,18,48,3.12,12.2
1992,7,17,27.834,37.9,18,41,2.1,12.8
1992,7,18,28.934,38.9,20,38,2.1,11.9
1992,7,19,28.634,38.5,20,37,2.1,12
1992,7,20,29.234,38.9,22,38,2.1,12.5
1992,7,21,25.734,30.9,21,42,2.1,11.4
1992,7,22,26.034,34.9,19,42,2.1,13
1992,7,23,27.634,38.4,19.6,42,2.1,12
1992,7,24,27.634,38.1,19,40,2.1,11.9
1992,7,25,28.034,38.5,19.6,42,2.1,11.9
1992,7,26,29.934,36.9,23,39,2.1,12
1992,7,27,29.734,40.4,21,36,2.1,12.7
1992,7,28,28.834,41.7,22,41,2.1,12.5
1992,7,29,28.134,38.9,22.4,48,2.1,12.5
1992,7,30,25.934,36.7,21,56,2.35,12.5
1992,7,31,26.934,36.4,19.6,52,13.02,12.3
1992,8,1,27.734,37.9,21.8,54,2.1,12.7
1992,8,2,27.534,37.7,22,55,9.21,12.5
1992,8,3,26.934,34.9,22,58,7.18,12.7
1992,8,4,28.934,39.4,21,48,3.12,12.3
1992,8,5,29.834,40.1,23,45,2.1,12
1992,8,6,30.734,40.1,24,42,2.1,13
1992,8,7,30.734,39.9,25,41,2.1,12.3
1992,8,8,26.034,29.9,20,49,2.1,12.7
1992,8,9,21.434,29.1,15.4,47,2.1,12.2
1992,8,10,23.134,30.9,13.6,44,2.1,11.7
1992,8,11,24.334,33.3,16,43,2.1,11.7
1992,8,12,24.834,33.9,15.6,42,2.1,11.7
1992,8,13,26.734,36.7,17.5,38,2.1,11.7
1992,8,14,26.934,35.7,17.4,36,2.1,12.2
1992,8,15,26.734,33.9,19.6,42,2.1,12.8
1992,8,16,27.834,37.7,19.2,42,2.1,11.7
1992,8,17,28.834,38.9,20,39,2.1,11.4
1992,8,18,29.434,38.9,21,39,2.1,12.7
1992,8,19,24.334,33.9,21,63,18.1,12.7
1992,8,20,23.134,29.9,19,54,2.1,12.8
1992,8,21,23.734,31.9,15.2,44,2.1,12.2
1992,8,22,25.234,33.7,16.4,44,2.1,11.9
1992,8,23,25.934,35.9,18,42,2.1,11.4
1992,8,24,28.134,38.9,17,39,2.1,12.2
1992,8,25,30.834,40.9,22,38,2.1,13
1992,8,26,28.634,36.7,22.4,39,2.1,11.4
1992,8,27,26.334,35.9,16.2,36,2.1,11.9
1992,8,28,23.234,33.4,15,45,2.1,11.9
1992,8,29,19.234,24.9,15.4,53,6.16,12.5
1992,8,30,19.434,26.9,13.5,57,2.1,12.2
1992,8,31,19.234,24.1,15,63,2.1,12.8
1992,9,1,17.634,26.9,11,46,2.1,11.4
1992,9,2,21.234,31.9,11.4,42,2.1,11.4
1992,9,3,23.134,33.1,13,42,2.1,11.4
1992,9,4,24.334,34.3,14.6,43,2.1,12.2
1992,9,5,24.234,33.9,16.4,50,2.1,12.2
1992,9,6,25.934,35.9,17.5,46,2.1,12.2
1992,9,7,25.834,34.9,18.4,43,2.1,12.5
1992,9,8,23.134,29.3,16.2,46,2.1,12.5
1992,9,9,22.034,28.9,15.2,54,2.1,12.7
1992,9,10,23.634,32.6,18,49,2.1,12.5
1992,9,11,22.134,32.1,13.8,42,2.1,11.5
1992,9,12,22.734,33.9,15,50,2.1,11.5
1992,9,13,24.434,33.9,17.4,48,2.1,12
1992,9,14,23.834,35.5,13,39,2.1,11.7
1992,9,15,24.234,35.9,13.8,40,2.1,11.5
1992,9,16,25.734,36.9,15,40,2.1,11.9
1992,9,17,26.134,34.9,18,47,2.1,11.4
1992,9,18,23.934,33.7,14.6,42,2.1,11.4
1992,9,19,23.534,33.9,15.4,44,2.1,12
1992,9,20,22.334,32.5,14.8,44,2.1,12.5
1992,9,21,20.834,28.5,13.6,46,2.1,11.9
1992,9,22,17.934,23.4,13.4,54,2.1,13.1
1992,9,23,17.234,25.9,9,53,2.1,12.8
1992,9,24,18.634,27.9,10.6,55,2.1,11.9
1992,9,25,20.734,28.9,13.4,59,2.1,12.2
1992,9,26,16.434,22.3,12.4,75,7.18,12.7
1992,9,27,14.634,20.2,11.2,64,12.01,12.5
1992,9,28,15.534,23.1,9,57,2.1,11.9
1992,9,29,17.334,26.3,9.6,59,2.1,11.9
1992,9,30,18.934,26.9,12.6,59,2.1,11.9
1992,10,1,19.534,28.7,13,54,2.1,12.2
1992,10,2,20.234,28.3,14,53,2.1,12.5
1992,10,3,22.134,29.1,19,47,2.1,12.5
1992,10,4,16.634,22.9,13,47,2.1,12.7
1992,10,5,16.634,22.9,14.6,51,2.1,12.8
1992,10,6,15.734,20.9,12.8,53,2.1,12.5
1992,10,7,14.734,23.2,7,56,2.1,12.2
1992,10,8,15.734,22.1,12,64,2.61,12.7
1992,10,9,14.234,18.9,13.8,78,3.12,10.6
1992,10,10,13.934,18.5,12,75,6.16,11.9
1992,10,11,11.834,13.9,11.8,93,21.15,9.6
1992,10,12,12.934,17.4,10.5,77,22.17,12.3
1992,10,13,13.634,18.9,10.8,70,2.1,12
1992,10,14,12.734,19.5,7,68,2.1,10.3
1992,10,15,11.334,15.9,7.4,81,2.1,10.3
1992,10,16,14.234,17.9,11.6,90,12.01,8
1992,10,17,13.634,18.4,10.6,63,9.21,12.7
1992,10,18,11.334,15.9,6.4,70,2.1,12.3
1992,10,19,12.434,17.1,10.6,86,16.07,10.9
1992,10,20,13.334,18.5,9.8,67,2.1,10.3
1992,10,21,10.834,16.4,7,61,2.1,12.2
1992,10,22,9.834,15.5,2,64,2.1,12
1992,10,23,15.834,20.4,12,60,2.1,13.5
1992,10,24,16.234,20.9,11,60,2.1,12.5
1992,10,25,13.334,21.9,7,69,2.1,12.2
1992,10,26,12.734,18.9,5.4,66,2.1,12
1992,10,27,14.634,19.1,12.6,81,2.1,10.6
1992,10,28,17.134,20.9,15.4,77,3.12,12.7
1992,10,29,16.834,20.3,16,78,3.12,12.3
1992,10,30,14.034,17.9,9,77,6.16,12
1992,10,31,9.334,12.9,7,60,2.61,13.5
1992,11,1,10.034,13.9,7,48,2.1,13
1992,11,2,9.334,17.9,3,66,2.1,12.5
1992,11,3,13.634,20.4,9.8,70,2.1,10.6
1992,11,4,13.534,21.9,8,73,2.1,11.4
1992,11,5,14.534,22.9,9.4,71,2.1,11.7
1992,11,6,14.034,22.6,8,74,2.1,11.1
1992,11,7,14.034,23.9,7.8,69,2.1,11.7
1992,11,8,14.134,23.3,9,63,2.1,11.5
1992,11,9,12.334,19.9,6.6,69,2.1,12
1992,11,10,12.534,19.9,7.4,78,2.1,10.3
1992,11,11,12.834,19.9,7.4,81,2.1,7.5
1992,11,12,14.234,18.9,9,58,2.1,13
1992,11,13,12.934,20.9,6,67,2.1,12.2
1992,11,14,12.734,16.9,9,78,2.1,9.1
1992,11,15,12.234,14.9,10,74,5.15,12
1992,11,16,9.634,14.9,5,63,2.1,12
1992,11,17,13.034,18.5,7.4,59,2.1,12.7
1992,11,18,14.834,19.9,9,62,2.1,12.5
1992,11,19,10.434,18.9,5.4,73,2.1,10.9
1992,11,20,9.934,18.9,4.6,74,2.1,10.9
1992,11,21,9.134,18.9,3.4,76,2.1,9.8
1992,11,22,8.934,19.9,2.8,70,2.1,9.9
1992,11,23,8.334,19.3,1.6,69,2.1,11.7
1992,11,24,8.334,18.2,1.2,69,2.1,10.7
1992,11,25,9.634,16.9,3.4,80,2.1,9.1
1992,11,26,12.834,16.9,8,80,2.1,9
1992,11,27,8.734,17.1,5,86,2.1,5.3
1992,11,28,9.134,18.9,2.1,78,2.1,7.7
1992,11,29,7.834,15.6,4,84,2.1,7.2
1992,11,30,7.234,10.9,3.8,88,2.1,6.1
1992,12,1,8.634,12.3,6,88,2.35,5.6
1992,12,2,12.534,14.9,10.8,84,2.1,9.8
1992,12,3,12.834,15.9,12,72,2.1,11.4
1992,12,4,11.734,15.1,10.4,81,5.15,10.7
1992,12,5,10.934,14.1,9.4,56,4.13,12.8
1992,12,6,11.234,14.9,8.2,81,2.61,11.5
1992,12,7,11.334,14.9,9,62,2.1,12.5
1992,12,8,8.234,14.4,3,54,2.1,12.7
1992,12,9,10.834,14.9,9,59,2.1,12.5
1992,12,10,8.734,12.9,6,61,2.35,12.3
1992,12,11,5.834,12.9,1.8,65,2.1,11.4
1992,12,12,5.334,13.9,0,67,2.1,11.4
1992,12,13,7.334,16.9,1.4,77,2.1,13.5
1992,12,14,6.634,13.9,1.8,76,2.1,11.4
1992,12,15,7.934,11.9,5,80,2.1,12.7
1992,12,16,9.234,10.9,8,86,8.7,11.5
1992,12,17,7.134,12.9,2.4,80,3.12,10.1
1992,12,18,6.934,10.9,5,86,2.1,9.3
1992,12,19,7.634,14.5,3.4,80,2.1,12.2
1992,12,20,8.534,14.9,3.4,79,2.1,12.7
1992,12,21,8.234,12.9,6,87,2.1,11.1
1992,12,22,8.634,14.9,4.8,82,2.1,12
1992,12,23,9.934,12.9,9,82,2.1,11.4
1992,12,24,9.634,13.9,9,84,2.1,12.5
1992,12,25,10.234,12.9,9.2,78,2.35,12.7
1992,12,26,10.734,14.9,9,73,3.12,12.5
1992,12,27,10.134,12.9,8,76,2.1,12.7
1992,12,28,6.334,9.9,4,89,2.1,7.5
1992,12,29,3.934,10.1,1,87,2.1,8.2
1992,12,30,3.134,9.7,-0.4,77,2.1,9.9
1992,12,31,1.634,8.9,-1.8,79,2.1,10.1
1993,1,1,1.934,10.4,-3,77,2.1,11.4
1993,1,2,1.634,10.1,-2,75,2.1,11.4
1993,1,3,0.934,9.3,-3.6,79,2.1,9.9
1993,1,4,0.734,5.9,-3,85,2.1,6.7
1993,1,5,4.734,13.9,-1,77,2.1,10.7
1993,1,6,5.234,13.9,0.4,76,2.1,9.3
1993,1,7,5.734,14.4,0,77,2.1,7.7
1993,1,8,5.734,15.9,0.2,77,2.1,7.2
1993,1,9,5.334,14.9,0.6,78,2.1,9.1
1993,1,10,3.634,11.9,-1.6,85,2.1,4.1
1993,1,11,3.134,5.1,1.8,93,2.1,3.5
1993,1,12,5.534,7.9,4.4,90,2.1,4.3
1993,1,13,8.434,12.4,7,90,2.1,6.4
1993,1,14,6.734,15.1,3,86,2.1,8.6
1993,1,15,5.934,14.3,1.2,77,2.1,10.7
1993,1,16,4.234,12.1,0,82,2.1,8.5
1993,1,17,4.034,11.9,-0.6,83,2.1,9.9
1993,1,18,3.834,14.9,-2.2,73,2.1,8.3
1993,1,19,4.734,15.9,-1,66,2.1,11.4
1993,1,20,4.934,15.3,-1.2,70,2.1,11.1
1993,1,21,5.334,15.9,-0.8,66,2.1,11.4
1993,1,22,5.034,16.9,-1,60,2.1,11.4
1993,1,23,5.234,16.9,-1.8,61,2.1,11.5
1993,1,24,4.834,16.5,-2.6,63,2.1,11.5
1993,1,25,5.234,15.9,-3.2,60,2.1,12
1993,1,26,9.134,17.9,3,57,2.1,11.5
1993,1,27,4.834,16.1,-2,63,2.1,11.5
1993,1,28,4.434,13.3,-1.6,72,2.1,9.6
1993,1,29,5.634,12.5,1.4,80,2.1,8.6
1993,1,30,7.834,13.3,4.4,74,2.1,12.5
1993,1,31,9.934,15.3,8,70,2.1,12.5
1993,2,1,10.434,16.4,6.5,64,2.1,12.7
1993,2,2,10.234,14.9,7,64,2.1,12.7
1993,2,3,7.134,14.4,2,62,2.1,12.8
1993,2,4,7.534,13.9,3,67,2.1,12.7
1993,2,5,8.634,12.9,7.4,74,2.1,12.7
1993,2,6,8.734,12.9,6,77,2.35,12.5
1993,2,7,8.834,15.1,5.8,71,2.1,12.5
1993,2,8,7.134,15.2,2,68,2.1,12.5
1993,2,9,6.434,15.5,-0.4,68,2.1,11.5
1993,2,10,7.334,11.9,4,84,3.12,12
1993,2,11,8.734,11.9,8.6,92,12.01,9.8
1993,2,12,9.134,13.4,7,82,12.01,12.2
1993,2,13,8.934,13.9,6,74,2.1,12.7
1993,2,14,9.334,13.9,6,72,2.1,12.5
1993,2,15,8.134,16.9,3,65,2.1,12
1993,2,16,8.434,15.9,2,51,2.1,11.5
1993,2,17,8.734,16.3,2.4,57,2.1,11.7
1993,2,18,8.334,18.2,1.4,67,2.1,11.4
1993,2,19,8.634,18.3,2.6,69,2.1,11.1
1993,2,20,9.834,18.9,3,48,2.1,11.4
1993,2,21,8.934,20.9,1,52,2.1,11.4
1993,2,22,8.934,15.1,6,55,2.1,12.3
1993,2,23,5.434,11.5,2.2,53,2.1,12.2
1993,2,24,4.734,13.9,-1,42,2.1,12.2
1993,2,25,3.834,12.9,-3.2,49,2.1,11.7
1993,2,26,6.534,14.3,0,54,2.1,12.5
1993,2,27,6.934,10.3,4.8,59,2.1,13
1993,2,28,3.834,8.9,0,54,2.1,12.7
1993,3,1,1.834,7.6,-1.6,55,2.1,13
1993,3,2,5.234,10.3,1.8,61,2.61,12.2
1993,3,3,6.334,14.5,0.4,56,2.1,12
1993,3,4,6.634,14.9,-1,54,2.1,11.7
1993,3,5,8.334,17.5,2,47,2.1,11.4
1993,3,6,7.434,16.9,-0.4,58,2.1,11.4
1993,3,7,9.734,20.3,0,52,2.1,12.2
1993,3,8,9.234,20.5,0,52,2.1,11.4
1993,3,9,8.834,18.9,0.6,60,2.1,12
1993,3,10,11.134,15.9,9,72,#VALUE!,11.2
1993,3,11,10.434,13.9,9,77,3.12,12.2
1993,3,12,10.634,17.1,9,77,2.61,12
1993,3,13,9.934,13.5,8,78,3.12,11.7
1993,3,14,9.634,15.9,9,91,15.05,10.9
1993,3,15,11.534,16.7,10,74,2.1,12
1993,3,16,12.634,20.9,6,65,2.1,12.5
1993,3,17,13.134,22.9,6,60,2.1,11.7
1993,3,18,14.634,25.4,6,46,2.1,12.2
1993,3,19,14.934,23.3,8.4,53,2.1,12.2
1993,3,20,15.334,23.5,8.8,63,2.1,12
1993,3,21,15.434,22.4,10.5,59,3.12,12.2
1993,3,22,14.634,20.9,8,61,2.1,12.8
1993,3,23,15.134,20.9,12,68,2.1,12.5
1993,3,24,11.234,19.1,8,78,7.18,12.2
1993,3,25,8.934,15.3,6,45,2.1,11.9
1993,3,26,8.934,18.9,0.2,41,2.1,11.4
1993,3,27,10.434,21.9,1,42,2.1,12.3
1993,3,28,11.834,21.4,2,47,2.1,11.9
1993,3,29,12.334,21.9,4,49,2.1,12
1993,3,30,12.934,22.9,4,50,2.1,11.7
1993,3,31,14.234,23.9,5.4,50,2.1,11.9
1993,4,1,12.034,16.3,8,49,2.1,12.5
1993,4,2,9.434,16.9,2,50,2.1,13
1993,4,3,12.434,19.4,6.5,56,2.1,12.3
1993,4,4,14.734,20.9,11,56,2.1,12.7
1993,4,5,14.134,23.9,7,51,2.1,13.6
1993,4,6,15.234,25.9,6,54,2.1,12.2
1993,4,7,17.634,27.3,9.6,51,2.1,11.5
1993,4,8,18.834,28.4,8.4,46,2.1,12.2
1993,4,9,18.234,25.3,13,49,2.1,12.5
1993,4,10,15.534,20.9,12,51,2.1,12.3
1993,4,11,12.734,17.9,10.4,52,2.1,13
1993,4,12,9.734,16.1,7,71,5.66,12
1993,4,13,9.734,16.4,6,69,4.13,12.8
1993,4,14,9.734,16.9,7,66,2.1,12.7
1993,4,15,10.134,17.3,3,55,2.1,13.1
1993,4,16,11.434,18.9,5.4,46,2.1,12.2
1993,4,17,12.134,20.9,1.9,42,2.1,12.5
1993,4,18,13.834,24.6,3.4,39,2.1,11.5
1993,4,19,15.334,25.9,5.8,42,2.1,11.9
1993,4,20,15.934,26.4,5.5,43,2.1,11.9
1993,4,21,13.534,16.9,10,61,2.61,12.8
1993,4,22,13.634,22.4,5.8,57,2.1,12.8
1993,4,23,11.834,20.9,6,65,2.1,12.7
1993,4,24,7.234,12.5,7,88,6.16,12.8
1993,4,25,8.234,13.7,6,83,5.66,12
1993,4,26,8.134,15.4,5,75,9.21,12.5
1993,4,27,10.534,17.9,7,70,5.15,12.3
1993,4,28,10.834,17.9,4.2,67,2.1,12.7
1993,4,29,12.134,16.9,10,72,2.1,12.8
1993,4,30,12.634,18.4,7.5,66,2.1,12.7
1993,5,1,13.234,19.7,9,67,2.61,11.9
1993,5,2,15.434,21.9,10,58,2.1,12.7
1993,5,3,16.034,22.9,9.5,63,3.12,12.7
1993,5,4,14.834,22.4,11,62,2.61,12.8
1993,5,5,17.434,25.4,11.5,50,2.1,12.5
1993,5,6,16.634,24.9,9,55,2.1,12.5
1993,5,7,17.834,26.1,11.8,58,2.1,12
1993,5,8,18.134,29.4,11.5,55,2.1,12.7
1993,5,9,17.834,27.5,11.4,60,3.12,12.7
1993,5,10,16.834,22.9,14,62,9.21,12.7
1993,5,11,15.134,21.4,11,68,2.35,13
1993,5,12,14.734,22.3,9,66,2.1,13
1993,5,13,15.234,20.5,13.4,70,2.35,12.5
1993,5,14,16.634,22.9,13,60,2.35,12.7
1993,5,15,17.034,25.9,14,56,2.1,12.7
1993,5,16,17.134,25.5,8.5,53,2.1,12.5
1993,5,17,15.634,26.9,11,68,4.13,11.7
1993,5,18,15.434,20.3,12,64,7.43,12.5
1993,5,19,13.634,18.7,10,54,2.1,12.5
1993,5,20,13.534,20.1,8,47,2.1,12.7
1993,5,21,15.334,25.4,5,45,2.1,11.9
1993,5,22,17.734,25.4,10.8,50,2.1,12.3
1993,5,23,17.234,24.3,11.4,65,2.1,12.3
1993,5,24,16.934,21.4,14,80,8.2,12.2
1993,5,25,15.834,20.9,15,82,22.17,11.5
1993,5,26,15.334,20.1,14,73,3.12,11.7
1993,5,27,16.034,21.9,13.2,64,10.99,12.8
1993,5,28,16.434,24.4,9.5,57,2.1,12.2
1993,5,29,19.034,27.4,10.5,51,2.1,12.5
1993,5,30,19.334,25.3,15.2,50,2.1,12.5
1993,5,31,20.334,29.9,11.6,48,2.1,12.2
1993,6,1,21.234,28.9,14,49,2.1,12.3
1993,6,2,20.234,27.9,13,47,2.1,12
1993,6,3,22.134,30.9,13.4,43,2.1,12
1993,6,4,22.434,31.9,13,46,2.1,12.5
1993,6,5,19.934,28.6,16,62,2.1,12.2
1993,6,6,19.234,24.9,15.8,67,25.21,12.3
1993,6,7,18.334,22.9,16.6,73,9.97,12.5
1993,6,8,18.534,23.9,16.5,75,6.16,12.7
1993,6,9,19.634,25.9,15,67,2.61,11.9
1993,6,10,17.734,21.9,15,61,6.42,12.5
1993,6,11,17.434,22.9,12,49,2.1,12.8
1993,6,12,17.934,25.9,10.6,53,2.1,11.5
1993,6,13,20.334,28.5,12.5,47,2.1,12.2
1993,6,14,22.134,30.9,14,43,2.1,11.5
1993,6,15,24.734,33.1,16.5,47,2.1,11.7
1993,6,16,24.934,33.9,16,43,2.1,11.5
1993,6,17,25.934,35.9,16,39,2.1,13.6
1993,6,18,25.134,35.7,17,50,2.1,11.9
1993,6,19,24.934,34.7,18,51,3.12,12.2
1993,6,20,25.634,34.5,18,45,2.1,13.1
1993,6,21,22.434,27.9,19,50,2.1,13
1993,6,22,19.934,24.9,17,56,2.1,12.8
1993,6,23,22.134,28.9,18,50,2.1,13
1993,6,24,23.434,31.9,14.8,48,2.1,12.5
1993,6,25,22.934,28.4,19.5,54,2.1,12.8
1993,6,26,25.634,35.4,16,45,2.1,12
1993,6,27,27.034,36.4,17.2,40,2.1,11.5
1993,6,28,24.534,28.9,21.5,46,2.1,12
1993,6,29,22.034,28.3,18,53,2.1,13.6
1993,6,30,21.634,29.7,17.6,57,2.1,12.7
1993,7,1,20.934,26.9,16.8,60,2.1,12.5
1993,7,2,20.834,27.9,15,53,2.1,13.8
1993,7,3,21.634,29.4,16,55,2.1,17.2
1993,7,4,23.134,29.4,12,60,2.1,17
1993,7,5,25.334,33.7,18.6,51,2.1,14.4
1993,7,6,24.634,32.4,16.5,48,2.1,15.1
1993,7,7,24.334,34.9,14.5,36,2.1,13.1
